,entity_lang,entity_txt,entity_ids,sitelinks
5724,es,partido democratico,['Q4280'],[8]
5725,es,partido democrático,['Q4280'],[8]
5726,es,partido demócrata,['Q4280'],[8]
5727,es,partido nacionalsocialista obrero aleman,['Q7320'],[108]
5728,es,partido nacionalsocialista obrero alemán,['Q7320'],[108]
5729,es,partido nazi,['Q7320'],[108]
5730,es,partido progresista democrata,['Q4280'],[8]
5731,es,partido progresista demócrata,['Q4280'],[8]
5732,es,partido respublika de kirguistan,['Q24482'],[9]
5733,es,partido respublika de kirguistán,['Q24482'],[9]
5734,es,partido socialdemocrata de andorra,['Q24866'],[24]
5735,es,partido socialdemócrata de andorra,['Q24866'],[24]
5736,es,passeridae,['Q28922'],[116]
5737,es,pastilla de jabon,['Q34396'],[146]
5738,es,pastilla de jabón,['Q34396'],[146]
5739,es,pastillas de jabon,['Q34396'],[146]
5740,es,pastillas de jabón,['Q34396'],[146]
5741,es,pastor ingles,['Q37830'],[19]
5742,es,pastor inglés,['Q37830'],[19]
5743,es,pat martino,['Q31959'],[24]
5744,es,pathologically eclectic rubbish lister,['Q42478'],[99]
5745,es,pato rabo de gallo,['Q25450'],[99]
5746,es,patrick azzara,['Q31959'],[24]
5747,es,patrick carmen azzara,['Q31959'],[24]
5748,es,patrick ebert,['Q27572'],[27]
5749,es,patu,['Q52177'],[44]
5750,es,patù,['Q52177'],[44]
5751,es,paul marie ghislain otlet,['Q1868'],[29]
5752,es,paul marie otlet,['Q1868'],[29]
5753,es,paul otlet,['Q1868'],[29]
5754,es,paulo rodrigues barc,['Q47364'],[21]
5755,es,paulo rodrigues bulk,['Q47364'],[21]
5756,es,pavarotti,['Q37615'],[111]
5757,es,pavel zhitkov,['Q32176'],[4]
5758,es,pavia,['Q6259'],[101]
5759,es,paviar,['Q37453'],[123]
5760,es,pavio,['Q37453'],[123]
5761,es,pavo,['Q43794'],[116]
5762,es,pavía,['Q6259'],[101]
5763,es,pavío,['Q37453'],[123]
5764,es,pawel iljitsch schitkow,['Q32176'],[4]
5765,es,países nórdicos,['Q52062'],[81]
5766,es,pbi,['Q12638'],[152]
5767,es,pc/xt,['Q34349'],[21]
5768,es,pdh,['Q51832'],[20]
5769,es,pdte,['Q30461'],[155]
5770,es,pdte.,['Q30461'],[155]
5771,es,pectinaria,['Q21139'],[26]
5772,es,pedagogia musical,['Q27908'],[26]
5773,es,pedro canisio,['Q44624'],[39]
5774,es,pelayo,['Q14655'],[48]
5775,es,pelayo de asturias,['Q14655'],[48]
5776,es,pelecipodo,['Q25368'],[92]
5777,es,pelecipodos,['Q25368'],[92]
5778,es,pelecypoda,['Q25368'],[92]
5779,es,pelecípodo,['Q25368'],[92]
5780,es,pelecípodos,['Q25368'],[92]
5781,es,peliculas por pais o idioma,['Q55333'],[1]
5782,es,películas por país o idioma,['Q55333'],[1]
5783,es,peninsula balcanica,['Q23522'],[174]
5784,es,peninsula balcánica,['Q23522'],[174]
5785,es,peninsula de kra,['Q18758'],[84]
5786,es,peninsula de los balcanes,['Q23522'],[174]
5787,es,peninsula de malaca,['Q18758'],[84]
5788,es,peninsula de malasia,['Q18758'],[84]
5789,es,peninsula de taimir,['Q37056'],[71]
5790,es,peninsula de taimyr,['Q37056'],[71]
5791,es,peninsula de taymyr,['Q37056'],[71]
5792,es,peninsula helenica,['Q23522'],[174]
5793,es,pentalogia del clerigo,['Q45084'],[6]
5794,es,pentalogía del clérigo,['Q45084'],[6]
5795,es,península balcanica,['Q23522'],[174]
5796,es,península balcánica,['Q23522'],[174]
5797,es,península de kra,['Q18758'],[84]
5798,es,península de los balcanes,['Q23522'],[174]
5799,es,península de malaca,['Q18758'],[84]
5800,es,península de malasia,['Q18758'],[84]
5801,es,península de taimir,['Q37056'],[71]
5802,es,península de taimyr,['Q37056'],[71]
5803,es,península de taymyr,['Q37056'],[71]
5804,es,península helénica,['Q23522'],[174]
5805,es,pepa,['Q40763'],[129]
5806,es,pepita,['Q40763'],[129]
5807,es,pequeño libro rojo,['Q36393'],[44]
5808,es,pera de monte,['Q31936'],[41]
5809,es,pera silvestre,['Q31936'],[41]
5810,es,perdigueiro portugues,['Q38165'],[20]
5811,es,perdigueiro português,['Q38165'],[20]
5812,es,perdiguero portugues,['Q38165'],[20]
5813,es,perdiguero portugués,['Q38165'],[20]
5814,es,perdoname,['Q41508'],[83]
5815,es,peridoto,['Q22693'],[58]
5816,es,periodo de regencia,['Q25861'],[23]
5817,es,periodo neolítico,['Q36422'],[117]
5818,es,periodo paleolitico industrial,['Q36422'],[117]
5819,es,periodo regencia,['Q25861'],[23]
5820,es,perl,['Q42478'],[99]
5821,es,perl programming language,['Q42478'],[99]
5822,es,perninae,['Q25510'],[88]
5823,es,perrito,['Q39266'],[34]
5824,es,perro,['Q144'],[300]
5825,es,perro cimarron,['Q37644'],[15]
5826,es,perro cimarron uruguayo,['Q37644'],[15]
5827,es,perro cimarrón,['Q37644'],[15]
5828,es,perro cimarrón uruguayo,['Q37644'],[15]
5829,es,perro cimarrón/gozque,['Q37644'],[15]
5830,es,perro de agua portugues,['Q38559'],[28]
5831,es,perro de agua portugués,['Q38559'],[28]
5832,es,perro de búsqueda,['Q39453'],[17]
5833,es,perro de búsqueda y rescate,['Q39453'],[17]
5834,es,perro de carolina,['Q37721'],[18]
5835,es,perro de la sierra de aires,['Q37734'],[22]
5836,es,perro de rescate,['Q39453'],[17]
5837,es,perro doméstico,['Q144'],[300]
5838,es,perro enojon,['Q39306'],[29]
5839,es,perro ratonero valenciano,['Q38206'],[12]
5840,es,perro salvaje,['Q38584'],[85]
5841,es,perros de búsqueda,['Q39453'],[17]
5842,es,perros de rescate,['Q39453'],[17]
5843,es,persiguiendo a amy,['Q40115'],[32]
5844,es,período cretácico,['Q44626'],[95]
5845,es,período de regencia,['Q25861'],[23]
5846,es,período regencia,['Q25861'],[23]
5847,es,pescal,['Q37453'],[123]
5848,es,pesebre,['Q31732'],[55]
5849,es,peso atómico,['Q41377'],[36]
5850,es,pestiños,['Q35056'],[24]
5851,es,petar drapsin,['Q35892'],[14]
5852,es,petar drapšin,['Q35892'],[14]
5853,es,peter griffin,['Q28465'],[33]
5854,es,peter lowenbrau griffin,['Q28465'],[33]
5855,es,petit eva evangelion@school,['Q31825'],[10]
5856,es,petit eva: evangelion@school,['Q31825'],[10]
5857,es,petit tenquin,['Q22319'],[34]
5858,es,petit-tenquin,['Q22319'],[34]
5859,es,pfc spartak moscu,['Q29112'],[68]
5860,es,pfc spartak moscú,['Q29112'],[68]
5861,es,pgc 10074,['Q35818'],[21]
5862,es,pgc 564,['Q15765'],[53]
5863,es,ph.d gordon freeman,['Q907'],[35]
5864,es,phaseolaceae,['Q44448'],[104]
5865,es,phaseolus vulgaris,['Q42339'],[106]
5866,es,phasianus colchicus,['Q25432'],[90]
5867,es,phegos,['Q25403'],[93]
5868,es,philippe omnes,['Q44413'],[20]
5869,es,philippe omnès,['Q44413'],[20]
5870,es,philippe petain,['Q5721'],[87]
5871,es,philippe pétain,['Q5721'],[87]
5872,es,philips sport vereniging,['Q11938'],[79]
5873,es,philomachus pugnax,['Q26411'],[1]
5874,es,philum,['Q38348'],[110]
5875,es,phoca vitulina,['Q26913'],[65]
5876,es,phoenicurus ochruros,['Q26755'],[74]
5877,es,phoenicurus phoenicurus,['Q26620'],[73]
5878,es,phylum,['Q38348'],[110]
5879,es,piacenza,['Q13329'],[105]
5880,es,piaui,['Q42722'],[105]
5881,es,piauí,['Q42722'],[105]
5882,es,picaporte,['Q12180'],[27]
5883,es,picard,['Q16276'],[36]
5884,es,pico pechileonado,['Q31804'],[30]
5885,es,pie,['Q37178'],[78]
5886,es,pierre corneille,['Q747'],[100]
5887,es,pierre edmond boissier,['Q34430'],[28]
5888,es,pierre littbarski,['Q47516'],[56]
5889,es,pierre michael littbarski,['Q47516'],[56]
5890,es,piescal,['Q37453'],[123]
5891,es,piesco,['Q37453'],[123]
5892,es,piescu,['Q37453'],[123]
5893,es,pieter helbert damste,['Q25693'],[8]
5894,es,pieter helbert damsté,['Q25693'],[8]
5895,es,pietro antonio domenico bonaventura trapassi,['Q29473'],[56]
5896,es,pietro metastasio,['Q29473'],[56]
5897,es,pieza de altar,['Q46686'],[33]
5898,es,piltra,['Q42177'],[129]
5899,es,pinochet,['Q368'],[118]
5900,es,piramide de la luna,['Q29240'],[27]
5901,es,piramide del sol,['Q29238'],[45]
5902,es,pirámide de la luna,['Q29240'],[27]
5903,es,pirámide de los sillos,['Q29238'],[45]
5904,es,pizzo tambo,['Q15261'],[13]
5905,es,pizzo tambò,['Q15261'],[13]
5906,es,pl,['Q37907'],[91]
5907,es,plan osaka metropolis,['Q50568'],[7]
5908,es,plan osaka metrópolis,['Q50568'],[7]
5909,es,planeta,['Q634'],[245]
5910,es,planta con flor,['Q25314'],[127]
5911,es,planta vascular,['Q27133'],[75]
5912,es,planta vasculare,['Q27133'],[75]
5913,es,plantas con flores,['Q25314'],[127]
5914,es,plantas vasculares,['Q27133'],[75]
5915,es,plasencia,['Q13329'],[105]
5916,es,plasmalema,['Q29548'],[81]
5917,es,platanistoidea,['Q19078'],[31]
5918,es,platino,['Q880'],[151]
5919,es,platon,['Q859'],[277]
5920,es,platycladus chengii,['Q33482'],[51]
5921,es,platycladus orientalis,['Q33482'],[51]
5922,es,platycladus stricta,['Q33482'],[51]
5923,es,platón,['Q859'],[277]
5924,es,plaza de la liberacion,['Q12061'],[53]
5925,es,plaza de la liberación,['Q12061'],[53]
5926,es,plo,['Q15102'],[10]
5927,es,plocio tuca,['Q6184'],[7]
5928,es,plocio tucca,['Q6184'],[7]
5929,es,pneumonoultramicroscopicsilicovolcanoconiosis,['Q102'],[37]
5930,es,po,['Q643'],[102]
5931,es,poblacion mundial,['Q11188'],[77]
5932,es,población mundial,['Q11188'],[77]
5933,es,poe,['Q16867'],[205]
5934,es,poema epico,['Q37484'],[103]
5935,es,poema épico,['Q37484'],[103]
5936,es,poesia epica,['Q37484'],[103]
5937,es,poesía épica,['Q37484'],[103]
5938,es,poke ball,['Q19847'],[22]
5939,es,poké ball,['Q19847'],[22]
5940,es,polilla del tomate,['Q46858'],[20]
5941,es,polinesia,['Q35942'],[139]
5942,es,polinesio,['Q35942'],[139]
5943,es,polinesios,['Q35942'],[139]
5944,es,polinya,['Q13925'],[34]
5945,es,polinyá,['Q13925'],[34]
5946,es,polisintetica,['Q48641'],[32]
5947,es,polisintética,['Q48641'],[32]
5948,es,poliñá,['Q13925'],[34]
5949,es,polla de agua,['Q18847'],[95]
5950,es,polvora,['Q12861'],[119]
5951,es,polydoor lippens,['Q12999'],[1]
5952,es,polydore louis lippens,['Q12999'],[1]
5953,es,polynesia,['Q35942'],[139]
5954,es,pomaga,['Q31936'],[41]
5955,es,pomagas,['Q31936'],[41]
5956,es,pomagá,['Q31936'],[41]
5957,es,pomagás,['Q31936'],[41]
5958,es,pommerieux,['Q22218'],[32]
5959,es,pommérieux,['Q22218'],[32]
5960,es,pomo,['Q41274'],[32]
5961,es,poncio pilato,['Q17131'],[93]
5962,es,pontius pilate,['Q17131'],[93]
5963,es,pop barroco,['Q46046'],[32]
5964,es,pop de camara,['Q46046'],[32]
5965,es,pop de cámara,['Q46046'],[32]
5966,es,porifera,['Q18960'],[104]
5967,es,porifero,['Q18960'],[104]
5968,es,poriferos,['Q18960'],[104]
5969,es,poroto,['Q42339'],[106]
5970,es,port lincoln airport,['Q15102'],[10]
5971,es,portal de belén,['Q31732'],[55]
5972,es,portavoz,['Q17221'],[33]
5973,es,portland,"['Q6106', 'Q49201']","[133, 94]"
5974,es,portland (maine),['Q49201'],[94]
5975,es,portland (oregón),['Q6106'],[133]
5976,es,portugal,['Q45'],[342]
5977,es,portugal (1139-1910),['Q45670'],[56]
5978,es,portugues,['Q5146'],[267]
5979,es,portugués,['Q5146'],[267]
5980,es,português,['Q5146'],[267]
5981,es,porífera,['Q18960'],[104]
5982,es,porífero,['Q18960'],[104]
5983,es,poríferos,['Q18960'],[104]
5984,es,potiguar,['Q43255'],[107]
5985,es,potra,['Q45614'],[32]
5986,es,potro,['Q45614'],[32]
5987,es,prats de llusanes,['Q13814'],[34]
5988,es,prats de llusanés,['Q13814'],[34]
5989,es,prats de lluçanès,['Q13814'],[34]
5990,es,pre-islámico,['Q47855'],[29]
5991,es,pre-saint-didier,['Q35295'],[50]
5992,es,prefectura de iwate,['Q48326'],[98]
5993,es,prefectura de tochigi,['Q44843'],[88]
5994,es,prefectura del pretorio de iliria,['Q42173'],[28]
5995,es,prefectura pretoriana de iliria,['Q42173'],[28]
5996,es,preislámico,['Q47855'],[29]
5997,es,premio laurence olivier,['Q28470'],[27]
5998,es,premio llave de vidrio,['Q27170'],[25]
5999,es,premio olivier,['Q28470'],[27]
6000,es,premio sajarov,['Q48786'],[72]
6001,es,premio sajarov para la libertad de conciencia,['Q48786'],[72]
6002,es,premio sajarov para la libertad de pensamiento,['Q48786'],[72]
6003,es,premio sajárov,['Q48786'],[72]
6004,es,premio sájarov,['Q48786'],[72]
6005,es,premios laurence olivier,['Q28470'],[27]
6006,es,premios olivier,['Q28470'],[27]
6007,es,premios sajarov,['Q48786'],[72]
6008,es,presidenta,['Q30461'],[155]
6009,es,presidenta de finlandia,['Q29558'],[47]
6010,es,presidente,['Q30461'],[155]
6011,es,presidente de finlandia,['Q29558'],[47]
6012,es,presidente jefferson,['Q11812'],[202]
6013,es,primera guerra del golfo,['Q37643'],[109]
6014,es,primera guerra del golfo persico,['Q37643'],[109]
6015,es,primera guerra del golfo pérsico,['Q37643'],[109]
6016,es,primilla,['Q26490'],[103]
6017,es,princesa leia,['Q51797'],[55]
6018,es,princesa tower,['Q19492'],[34]
6019,es,princess tower,['Q19492'],[34]
6020,es,principe valiente,['Q48209'],[18]
6021,es,probabilidad,['Q9492'],[124]
6022,es,probabilidad de un evento,['Q9492'],[124]
6023,es,procarionte,['Q19081'],[99]
6024,es,procariota,['Q19081'],[99]
6025,es,procaryote,['Q19081'],[99]
6026,es,proceso metabólico,['Q1057'],[120]
6027,es,prodi,['Q38484'],[96]
6028,es,producto interior bruto,['Q12638'],[152]
6029,es,produto interior bruto,['Q12638'],[152]
6030,es,prokaryota,['Q19081'],[99]
6031,es,propanona,['Q49546'],[74]
6032,es,propiedad publica,['Q19652'],[102]
6033,es,propiedad pública,['Q19652'],[102]
6034,es,propontide,['Q35367'],[113]
6035,es,propóntide,['Q35367'],[113]
6036,es,prostitucion,['Q36633'],[135]
6037,es,prostitución,['Q36633'],[135]
6038,es,prostituir,['Q36633'],[135]
6039,es,protio,['Q556'],[222]
6040,es,protoindoeuropeo,['Q37178'],[78]
6041,es,protooncogen,['Q30555'],[4]
6042,es,protooncogén,['Q30555'],[4]
6043,es,provincia,['Q34876'],[144]
6044,es,provincia de basilan,['Q13737'],[49]
6045,es,provincia de basilán,['Q13737'],[49]
6046,es,provincia de batangas,['Q13744'],[44]
6047,es,provincia de ciudad real,['Q54932'],[69]
6048,es,provincia de formosa,['Q44761'],[75]
6049,es,provincia de gerona,['Q7194'],[83]
6050,es,provincia de girona,['Q7194'],[83]
6051,es,provincia de khanh hoa,['Q33369'],[45]
6052,es,provincia de la pampa,['Q44795'],[76]
6053,es,provincia de lerida,['Q13904'],[80]
6054,es,provincia de lleida,['Q13904'],[80]
6055,es,provincia de lérida,['Q13904'],[80]
6056,es,provincia de samar,['Q13876'],[43]
6057,es,provincia de sámar,['Q13876'],[43]
6058,es,provincia de varese,['Q16299'],[82]
6059,es,provincia de zamboanga del sur,['Q13900'],[44]
6060,es,provincia del chaco,['Q44757'],[78]
6061,es,provincias,['Q34876'],[144]
6062,es,proxenetismo,['Q43437'],[38]
6063,es,proximo oriente,['Q48214'],[107]
6064,es,prunus amarella,['Q37453'],[123]
6065,es,prunus armeniaca,['Q37453'],[123]
6066,es,prunus armeniaca subsp vulgaris,['Q37453'],[123]
6067,es,prunus armeniaca subsp. vulgaris,['Q37453'],[123]
6068,es,prunus dulcis,['Q39918'],[2]
6069,es,prunus tiliifolia,['Q37453'],[123]
6070,es,pré-saint-didier,['Q35295'],[50]
6071,es,príncipe valiente,['Q48209'],[18]
6072,es,próximo oriente,['Q48214'],[107]
6073,es,psda,['Q24866'],[24]
6074,es,psicoanalisis,['Q41630'],[107]
6075,es,psicoanalitico,['Q41630'],[107]
6076,es,psicoanalítico,['Q41630'],[107]
6077,es,psicoanálisis,['Q41630'],[107]
6078,es,psicologia freudiana,['Q41630'],[107]
6079,es,psicologia humanista,['Q23364'],[41]
6080,es,psicología freudiana,['Q41630'],[107]
6081,es,psicología humanista,['Q23364'],[41]
6082,es,psicopatologia de la vida cotidiana,['Q27592'],[14]
6083,es,psicopatología de la vida cotidiana,['Q27592'],[14]
6084,es,psv,['Q11938'],[79]
6085,es,psv eindhoven,['Q11938'],[79]
6086,es,pt,"['Q880', 'Q5146']","[151, 267]"
6087,es,ptolomeo iv,['Q39595'],[49]
6088,es,ptolomeo iv de egipto,['Q39595'],[49]
6089,es,ptolomeo iv filopator,['Q39595'],[49]
6090,es,ptolomeo vii,['Q39976'],[40]
6091,es,ptolomeo vii de egipto,['Q39976'],[40]
6092,es,public domain,['Q19652'],[102]
6093,es,publio licinio valeriano,['Q46750'],[66]
6094,es,pueblo de las peñas,['Q8854'],[38]
6095,es,pueblo eslavo,['Q40477'],[103]
6096,es,pueblo franco,['Q43482'],[92]
6097,es,pueblo germanico,['Q22633'],[87]
6098,es,pueblo germano,['Q22633'],[87]
6099,es,pueblo germánico,['Q22633'],[87]
6100,es,pueblo kaingang,['Q35533'],[15]
6101,es,pueblos eslavos,['Q40477'],[103]
6102,es,pueblos francos occidentales,['Q43482'],[92]
6103,es,pueblos germanicos,['Q22633'],[87]
6104,es,pueblos germanos,['Q22633'],[87]
6105,es,pueblos germánicos,['Q22633'],[87]
6106,es,pueblos árabes pre islámicos,['Q47855'],[29]
6107,es,puella magi madoka magica,['Q53353'],[33]
6108,es,puerto rico,['Q1183'],[206]
6109,es,pulsar,['Q4360'],[81]
6110,es,pulsares,['Q4360'],[81]
6111,es,pulsating stars,['Q4360'],[81]
6112,es,puntos suspensivos,['Q32518'],[69]
6113,es,purakaunui falls,['Q38448'],[13]
6114,es,putsch de la cerveceria,['Q36749'],[61]
6115,es,putsch de la cervecería,['Q36749'],[61]
6116,es,putsch de munich,['Q36749'],[61]
6117,es,putsch de múnich,['Q36749'],[61]
6118,es,pál bajai,['Q19091'],[1]
6119,es,pélida,['Q41746'],[103]
6120,es,pérdida de la audición,['Q12133'],[128]
6121,es,pólvora,['Q12861'],[119]
6122,es,púlsar,['Q4360'],[81]
6123,es,púlsares,['Q4360'],[81]
6124,es,quang binh,['Q23533'],[123]
6125,es,quang bình,['Q23533'],[123]
6126,es,quang ngai,['Q33994'],[30]
6127,es,quark b,['Q6786'],[47]
6128,es,quark fondo,['Q6786'],[47]
6129,es,quedarse sordo,['Q12133'],[128]
6130,es,quercus,['Q12004'],[156]
6131,es,quersoneso aureo,['Q18758'],[84]
6132,es,quersoneso áureo,['Q18758'],[84]
6133,es,quinchao,['Q56111'],[19]
6134,es,quioto,['Q34600'],[196]
6135,es,qusqu qullaw,['Q36555'],[8]
6136,es,qusqu-qullaw,['Q36555'],[8]
6137,es,quảng binh,['Q23533'],[123]
6138,es,quảng bình,['Q23533'],[123]
6139,es,quảng ngãi,['Q33994'],[30]
6140,es,r&b,['Q45981'],[84]
6141,es,"r.c.d español ""b""",['Q32537'],[15]
6142,es,"r.c.d. español ""b""",['Q32537'],[15]
6143,es,r.e.fr.,['Q15414'],[16]
6144,es,r2 d2,['Q51788'],[45]
6145,es,r2-d2,['Q51788'],[45]
6146,es,radamanto,['Q15595'],[23]
6147,es,radiacion cosmica,['Q11547'],[84]
6148,es,radiación cósmica,['Q11547'],[84]
6149,es,radiotelevision italiana,['Q19616'],[57]
6150,es,radiotelevisión italiana,['Q19616'],[57]
6151,es,radovan zogovic,['Q39378'],[12]
6152,es,radovan zogović,['Q39378'],[12]
6153,es,rai,['Q19616'],[57]
6154,es,rai radiotelevisione italiana,['Q19616'],[57]
6155,es,rama asintotica gigante,['Q50089'],[35]
6156,es,rama asintótica gigante,['Q50089'],[35]
6157,es,ramses i,['Q1526'],[50]
6158,es,ramses ix,['Q4009'],[33]
6159,es,ramsés 2,['Q1526'],[50]
6160,es,ramsés ix,['Q4009'],[33]
6161,es,rana arborea,['Q53696'],[54]
6162,es,rana arboricola,['Q53696'],[54]
6163,es,rana arborícola,['Q53696'],[54]
6164,es,rana arbórea,['Q53696'],[54]
6165,es,rancagua,['Q4582'],[81]
6166,es,rancahua,['Q4582'],[81]
6167,es,randal keith orton,['Q44449'],[53]
6168,es,randall keith orton,['Q44449'],[53]
6169,es,randy orton,['Q44449'],[53]
6170,es,rangoon,['Q37995'],[140]
6171,es,rangun,['Q37995'],[140]
6172,es,rangún,['Q37995'],[140]
6173,es,rap,['Q6010'],[96]
6174,es,rapaces diurnas,['Q25370'],[76]
6175,es,rapear,['Q6010'],[96]
6176,es,raposa,['Q8331'],[127]
6177,es,raposo,['Q8331'],[127]
6178,es,rarotongano,['Q36745'],[38]
6179,es,ratonero valenciano,['Q38206'],[12]
6180,es,ratzweiler,['Q21534'],[41]
6181,es,ratzwiller,['Q21534'],[41]
6182,es,ratón,['Q7987'],[126]
6183,es,ratón de ordenador,['Q7987'],[126]
6184,es,raul banfi,['Q24042'],[10]
6185,es,raul valerio,['Q40501'],[4]
6186,es,raw is war,['Q18754'],[42]
6187,es,ray anthony lewis,['Q44428'],[24]
6188,es,ray lewis,['Q44428'],[24]
6189,es,rayo,['Q33741'],[160]
6190,es,rayos,['Q33741'],[160]
6191,es,raza canina,['Q39367'],[35]
6192,es,raza de perro,['Q39367'],[35]
6193,es,raza de perros,['Q39367'],[35]
6194,es,razas de perros,['Q39367'],[35]
6195,es,raúl banfi,['Q24042'],[10]
6196,es,raúl valerio,['Q40501'],[4]
6197,es,rcd espanyol,['Q8780'],[75]
6198,es,rcd español b,['Q32537'],[15]
6199,es,rcde,['Q8780'],[75]
6200,es,rdf site summary,['Q45432'],[76]
6201,es,reaccion alergica aguda,['Q42982'],[113]
6202,es,reacciones alergicas,['Q42982'],[113]
6203,es,reacciones alérgicas,['Q42982'],[113]
6204,es,reacción alérgica aguda,['Q42982'],[113]
6205,es,real club deportivo de la coruña,['Q8760'],[66]
6206,es,real club deportivo de la coruña s.a.d.,['Q8760'],[66]
6207,es,real club deportivo espanyol de barcelona,['Q8780'],[75]
6208,es,"real club deportivo español ""b""","['Q32537', 'Q32537']","[15, 15]"
6209,es,really simple syndication,['Q45432'],[76]
6210,es,rebecca black,['Q18804'],[45]
6211,es,rebecca renee black,['Q18804'],[45]
6212,es,recep tayip erdogan,['Q39259'],[167]
6213,es,recep tayip erdogán,['Q39259'],[167]
6214,es,recep tayip erdoğán,['Q39259'],[167]
6215,es,recep tayyip erdogan,['Q39259'],[167]
6216,es,recep tayyip erdogán,['Q39259'],[167]
6217,es,recep tayyip erdoğan,['Q39259'],[167]
6218,es,recep tayyip erdoğán,['Q39259'],[167]
6219,es,receptor acoplado a proteina g,['Q38173'],[41]
6220,es,receptor acoplado a proteinas g,['Q38173'],[41]
6221,es,receptor acoplado a proteína g,['Q38173'],[41]
6222,es,receptor acoplado a proteínas g,['Q38173'],[41]
6223,es,receptor asociado a la proteina g,['Q38173'],[41]
6224,es,receptor asociado a la proteína g,['Q38173'],[41]
6225,es,receptor celular asociado a proteina g,['Q38173'],[41]
6226,es,receptor celular asociado a proteína g,['Q38173'],[41]
6227,es,receptores acoplados a proteinas g,['Q38173'],[41]
6228,es,receptores acoplados a proteínas g,['Q38173'],[41]
6229,es,red dwarf,['Q5902'],[29]
6230,es,redes de transporte optico,['Q51831'],[8]
6231,es,redes de transporte óptico,['Q51831'],[8]
6232,es,redoma,['Q1525'],[54]
6233,es,redondel,['Q1525'],[54]
6234,es,regencia britanica,['Q25861'],[23]
6235,es,regencia británica,['Q25861'],[23]
6236,es,regimen feudal,['Q37739'],[109]
6237,es,region autonoma de mongolia interior,['Q41079'],[122]
6238,es,region autónoma de mongolia interior,['Q41079'],[122]
6239,es,region de arica,['Q2109'],[63]
6240,es,region de arica y parinacota,['Q2109'],[63]
6241,es,region de dinamarca meridional,['Q26061'],[71]
6242,es,region de filipinas,['Q24698'],[35]
6243,es,region de friburgo,['Q8167'],[42]
6244,es,region de gaza,['Q47492'],[95]
6245,es,region de palestina,['Q23792'],[155]
6246,es,region de syddanmark,['Q26061'],[71]
6247,es,region de tarapacá,['Q2114'],[65]
6248,es,region de tubinga,['Q8170'],[45]
6249,es,region filipina,['Q24698'],[35]
6250,es,region flamenca,['Q9337'],[54]
6251,es,region guyane,['Q3769'],[206]
6252,es,region syddanmark,['Q26061'],[71]
6253,es,región administrativa de alta baviera,['Q10562'],[73]
6254,es,región autónoma de mongolia interior,['Q41079'],[122]
6255,es,región de arica,['Q2109'],[63]
6256,es,región de arica y parinacota,['Q2109'],[63]
6257,es,región de dinamarca meridional,['Q26061'],[71]
6258,es,región de filipinas,['Q24698'],[35]
6259,es,región de friburgo,['Q8167'],[42]
6260,es,región de gaza,['Q47492'],[95]
6261,es,región de palestina,['Q23792'],[155]
6262,es,región de parís,['Q13917'],[140]
6263,es,región de syddanmark,['Q26061'],[71]
6264,es,región de tarapacá,['Q2114'],[65]
6265,es,región de tubinga,['Q8170'],[45]
6266,es,región filipina,['Q24698'],[35]
6267,es,región flamenca,['Q9337'],[54]
6268,es,región nórdica,['Q52062'],[81]
6269,es,regulus regulus,['Q26657'],[73]
6270,es,"reial club deportiu español ""b""",['Q32537'],[15]
6271,es,reino de barein,['Q398'],[284]
6272,es,reino de baréin,['Q398'],[284]
6273,es,reino de belgica,['Q31'],[347]
6274,es,reino de bélgica,['Q31'],[347]
6275,es,reino de jerusalen,['Q55502'],[69]
6276,es,reino de jerusalén,['Q55502'],[69]
6277,es,reino de portugal,['Q45670'],[56]
6278,es,reino de tailandia,['Q869'],[320]
6279,es,reipertsweiler,['Q21382'],[40]
6280,es,reipertswiller,['Q21382'],[40]
6281,es,relaciones entre paraguay y la republica de china,['Q26999'],[8]
6282,es,relaciones paraguay-taiwán,['Q26999'],[8]
6283,es,relatos arturicos,['Q45792'],[96]
6284,es,relatos artúricos,['Q45792'],[96]
6285,es,religion,['Q9174'],[283]
6286,es,religión,['Q9174'],[283]
6287,es,remake,['Q31235'],[38]
6288,es,remelfang,['Q22365'],[34]
6289,es,remering les puttelange,['Q22334'],[34]
6290,es,remering les-puttelange,['Q22334'],[34]
6291,es,remering lès puttelange,['Q22334'],[34]
6292,es,remering lès-puttelange,['Q22334'],[34]
6293,es,remering-les-puttelange,['Q22334'],[34]
6294,es,remering-lès-puttelange,['Q22334'],[34]
6295,es,remy vercoutre,['Q13055'],[28]
6296,es,renmark airport,['Q15106'],[7]
6297,es,reo māori,['Q36451'],[113]
6298,es,republica de angola,['Q916'],[299]
6299,es,republica de mali,['Q912'],[281]
6300,es,republica de portugal,['Q45'],[342]
6301,es,republica de sudan,['Q1049'],[300]
6302,es,republica de tayikistan,['Q863'],[285]
6303,es,republica de vanuatu,['Q686'],[240]
6304,es,republica democratica popular lao,['Q819'],[290]
6305,es,republica federal de alemania,['Q183'],[378]
6306,es,republica popular china,['Q148'],[373]
6307,es,republica portuguesa,['Q45'],[342]
6308,es,republica socialista sovietica moldava,['Q4246'],[25]
6309,es,república,['Q7270'],[192]
6310,es,república de angola,['Q916'],[299]
6311,es,república de chile,['Q298'],[362]
6312,es,república de malta,['Q233'],[303]
6313,es,república de malí,['Q912'],[281]
6314,es,república de portugal,['Q45'],[342]
6315,es,república de sierra leona,['Q1044'],[266]
