,entity_lang,entity_txt,entity_ids,sitelinks
10513,en,stegobium paniceum,['Q11962'],[24]
10514,en,stein am rhein,['Q11939'],[41]
10515,en,stein am rhein sh,['Q11939'],[41]
10516,en,steiner castle,['Q22577'],[4]
10517,en,steinfurt,['Q6187'],[39]
10518,en,steinfurt rural district,['Q6187'],[39]
10519,en,stele of the healing of bakhtan-c 284,['Q19283'],[8]
10520,en,stephen breyer,['Q11124'],[39]
10521,en,stephen gerald breyer,['Q11124'],[39]
10522,en,sternutation,['Q35830'],[83]
10523,en,steve beleck,['Q10727'],[15]
10524,en,steve jobs,['Q19837'],[211]
10525,en,steve leo beleck,['Q10727'],[15]
10526,en,steve leo beleck a'beka,['Q10727'],[15]
10527,en,steve mahre,['Q41616'],[15]
10528,en,steven adam markowitz,['Q39224'],[12]
10529,en,steven irving mahre,['Q41616'],[15]
10530,en,steven jobs,['Q19837'],[211]
10531,en,steven paul jobs,['Q19837'],[211]
10532,en,sti,['Q12198'],[113]
10533,en,stibium,['Q1099'],[145]
10534,en,stigma of the wind,['Q25091'],[15]
10535,en,stinkweed,['Q30959'],[83]
10536,en,stockport,['Q18655'],[52]
10537,en,"stockport, cheshire",['Q18655'],[52]
10538,en,"stockport, england",['Q18655'],[52]
10539,en,stormtrooper,['Q51785'],[29]
10540,en,stormtroopers,['Q51785'],[29]
10541,en,strackea,['Q11557'],[33]
10542,en,strada,['Q18402'],[51]
10543,en,strait,['Q37901'],[118]
10544,en,stratocumulus,['Q40564'],[49]
10545,en,stratocumulus cloud,['Q40564'],[49]
10546,en,stratus,['Q40526'],[53]
10547,en,stratus cloud,['Q40526'],[53]
10548,en,streak-bellied woodpecker,['Q31804'],[30]
10549,en,strident,['Q31427'],[59]
10550,en,string bean,['Q42339'],[106]
10551,en,strix alba,['Q25317'],[99]
10552,en,structural column,['Q4817'],[85]
10553,en,sts-51-l,['Q19050'],[34]
10554,en,stuck,['Q45006'],[38]
10555,en,stuck franz,['Q45006'],[38]
10556,en,stuck franz von,['Q45006'],[38]
10557,en,stumptown,['Q6106'],[133]
10558,en,su,['Q45817'],[4]
10559,en,su zong,['Q7277'],[26]
10560,en,sua,['Q35814'],[8]
10561,en,sua language,['Q35814'],[8]
10562,en,subacute spongiform encephalopathy,['Q49989'],[51]
10563,en,subang,['Q10380'],[13]
10564,en,subang regency,['Q10380'],[13]
10565,en,submillimeter wave astronomy satellite,['Q54374'],[13]
10566,en,sud,['Q1049'],[300]
10567,en,sud aviation caravelle,"['Q6503', 'Q6503']","[36, 36]"
10568,en,sud aviation se 210 caravelle,['Q6503'],[36]
10569,en,sud caravelle,['Q6503'],[36]
10570,en,sudak,['Q7830'],[57]
10571,en,sudan,['Q1049'],[300]
10572,en,sudan campaign,['Q31944'],[37]
10573,en,sudanese mahdist revolt,['Q31944'],[37]
10574,en,sudaq,['Q7830'],[57]
10575,en,sudovian,['Q35603'],[28]
10576,en,sudovian language,['Q35603'],[28]
10577,en,sue black,['Q11470'],[11]
10578,en,suez canal,['Q899'],[160]
10579,en,sufc,['Q18462'],[5]
10580,en,sufed-sanbhalu,['Q29533'],[28]
10581,en,sug-aksy,['Q44916'],[10]
10582,en,sugabar,['Q48468'],[21]
10583,en,sugar clouds,['Q49737'],[55]
10584,en,suhl district,['Q48106'],[14]
10585,en,sukabumi,['Q10381'],[13]
10586,en,sukabumi regency,['Q10381'],[13]
10587,en,sulfur match,['Q37507'],[104]
10588,en,sullivan county,['Q54444'],[45]
10589,en,"sullivan county, new hampshire",['Q54444'],[45]
10590,en,"sullivan county, nh",['Q54444'],[45]
10591,en,sulphur match,['Q37507'],[104]
10592,en,sultan,['Q43292'],[101]
10593,en,sultanate of demak,"['Q49322', 'Q49322']","[21, 21]"
10594,en,sulu,['Q34142'],[34]
10595,en,suluk,['Q34142'],[34]
10596,en,summerhaven,['Q31578'],[19]
10597,en,"summerhaven, az",['Q31578'],[19]
10598,en,sun,['Q14647'],[72]
10599,en,sun microsystems,['Q14647'],[72]
10600,en,"sun microsystems, inc.",['Q14647'],[72]
10601,en,sun spider,['Q19126'],[62]
10602,en,sungkyunkwan university,['Q41085'],[29]
10603,en,sunken ships monument,['Q14681'],[10]
10604,en,sunny,['Q43959'],[18]
10605,en,sunsiare of larcone,['Q49636'],[1]
10606,en,sunsiaré of larcône,['Q49636'],[1]
10607,en,super hartolan,['Q43656'],[101]
10608,en,super james pond,['Q44346'],[10]
10609,en,super james pond 2,['Q44346'],[10]
10610,en,super james pond ii,['Q44346'],[10]
10611,en,supervision of offenders,['Q13961'],[24]
10612,en,suphan barzani,['Q25147'],[35]
10613,en,surasa,['Q29533'],[28]
10614,en,susan elizabeth black,['Q11470'],[11]
10615,en,susan elizabeth rice,['Q50612'],[43]
10616,en,susan j. helms,['Q41575'],[33]
10617,en,susan jane helms,['Q41575'],[33]
10618,en,susan l. graham,['Q11612'],[9]
10619,en,susan lois graham,['Q11612'],[9]
10620,en,susan owicki,['Q14104'],[2]
10621,en,susan rice,['Q50612'],[43]
10622,en,susan s owicki,['Q14104'],[2]
10623,en,susan speer owicki,['Q14104'],[2]
10624,en,susanino,['Q51011'],[1]
10625,en,susaninskoye rural settlement,['Q51011'],[1]
10626,en,susaninskoye selskoye poseleniye,['Q51011'],[1]
10627,en,suspension point,['Q32518'],[69]
10628,en,sustead,['Q39445'],[11]
10629,en,"sustead, norfolk",['Q39445'],[11]
10630,en,sut-khol',['Q44916'],[10]
10631,en,sutantu,['Q11380'],[117]
10632,en,suwa arabic,['Q56497'],[24]
10633,en,suzong,['Q7277'],[26]
10634,en,suzy durupt,['Q49636'],[1]
10635,en,sv austria salzburg,['Q22866'],[43]
10636,en,sv salzburg,['Q22866'],[43]
10637,en,swamp cat,['Q42623'],[87]
10638,en,swan king,['Q44039'],[71]
10639,en,swars: x-wing alliance,['Q55313'],[10]
10640,en,swas,['Q54374'],[13]
10641,en,swastika,['Q45513'],[97]
10642,en,swati,['Q34014'],[76]
10643,en,swazi,['Q34014'],[76]
10644,en,swazi language,['Q34014'],[76]
10645,en,swedish house mafia,['Q20709'],[43]
10646,en,sweet deceptions,['Q46568'],[6]
10647,en,sweet delusions,['Q46568'],[6]
10648,en,sweijs,['Q4769'],[14]
10649,en,swietochlowice,['Q45197'],[78]
10650,en,swimming,['Q6388'],[137]
10651,en,swine flu,['Q36855'],[100]
10652,en,swine influenza,['Q36855'],[100]
10653,en,swiss toni,['Q29676'],[11]
10654,en,sx phoenicis variable,['Q24319'],[12]
10655,en,sx phoenicis variables,['Q24319'],[12]
10656,en,syas,['Q53484'],[27]
10657,en,syas river,['Q53484'],[27]
10658,en,syas',['Q53484'],[27]
10659,en,syc,['Q33538'],[81]
10660,en,syddanmark,['Q26061'],[71]
10661,en,sylvester i,"['Q47149', 'Q47149']","[84, 84]"
10662,en,symbolic instruction code,['Q42979'],[89]
10663,en,symphony no. 9,['Q11989'],[62]
10664,en,symphony no. 9 (beethoven),['Q11989'],[62]
10665,en,"symphony no. 9 in d minor, op. 125",['Q11989'],[62]
10666,en,symphony number 9,['Q11989'],[62]
10667,en,synge,['Q48979'],[54]
10668,en,synge r,['Q48979'],[54]
10669,en,synge r.,['Q48979'],[54]
10670,en,synge r. l.,['Q48979'],[54]
10671,en,synge r. l. m.,['Q48979'],[54]
10672,en,synge rl,['Q48979'],[54]
10673,en,synge rlm,['Q48979'],[54]
10674,en,syriac,['Q33538'],[81]
10675,en,syriac aramaic,['Q33538'],[81]
10676,en,syriac language,['Q33538'],[81]
10677,en,syrian language,['Q33538'],[81]
10678,en,syv søstrene,['Q38339'],[25]
10679,en,syzygium malaccense,['Q31936'],[41]
10680,en,sze-ma ts’ien,['Q9372'],[132]
10681,en,szymborska,['Q42552'],[111]
10682,en,sádek,['Q41200'],[22]
10683,en,são luís,['Q28441'],[78]
10684,en,são salvador da bahia de todos os santos,['Q36947'],[125]
10685,en,södra savolax,['Q5693'],[59]
10686,en,sören aaby kierkegaard,['Q6512'],[161]
10687,en,søren aabye kierkegaard,['Q6512'],[161]
10688,en,søren kierkegaard,['Q6512'],[161]
10689,en,sātavāhana,['Q5257'],[40]
10690,en,sātavāhanas,['Q5257'],[40]
10691,en,t. jefferson,['Q11812'],[202]
10692,en,t. maccio,['Q5811'],[75]
10693,en,t. parmegiano,['Q9348'],[48]
10694,en,t. roosevelt,['Q33866'],[178]
10695,en,t. s. shejwalkar,['Q55754'],[5]
10696,en,ta delta,['Q49532'],[7]
10697,en,tabaco,['Q1706'],[28]
10698,en,tabaco city,['Q1706'],[28]
10699,en,"tabaco, albay",['Q1706'],[28]
10700,en,tabasaran,['Q34079'],[45]
10701,en,tabasaran language,['Q34079'],[45]
10702,en,tabassaran,['Q34079'],[45]
10703,en,tacaneco,['Q33467'],[21]
10704,en,tacloban,['Q40626'],[80]
10705,en,tacloban city,['Q40626'],[80]
10706,en,"tacloban, leyte",['Q40626'],[80]
10707,en,tacuarembo department,['Q16587'],[47]
10708,en,tacuarembó department,['Q16587'],[47]
10709,en,tadorna,['Q46316'],[47]
10710,en,tagudin,['Q12895'],[21]
10711,en,"tagudin, ilocos sur",['Q12895'],[21]
10712,en,tahrir square,['Q12061'],[53]
10713,en,tai wai station,['Q15244'],[11]
10714,en,tai zong,['Q7519'],[76]
10715,en,taichang,['Q10065'],[36]
10716,en,taichang emperor,['Q10065'],[36]
10717,en,taichi ken,['Q38342'],[24]
10718,en,taiding di,['Q8560'],[23]
10719,en,taito,['Q5586'],[156]
10720,en,taito katsushika,['Q5586'],[156]
10721,en,taiwan saddled carpetshark,['Q31753'],[15]
10722,en,taiwan sign language,['Q34019'],[14]
10723,en,taiwanese opera,['Q31918'],[12]
10724,en,taiwanese sign language,['Q34019'],[14]
10725,en,"taj mahal tower, mumbai",['Q19104'],[42]
10726,en,tajikistan,['Q863'],[285]
10727,en,tajuña,['Q16509'],[18]
10728,en,tajuña river,['Q16509'],[18]
10729,en,tale of genji,['Q8269'],[95]
10730,en,tale of ihor's armament,['Q47504'],[57]
10731,en,talodi,['Q36525'],[6]
10732,en,talodi language,['Q36525'],[6]
10733,en,"tamara ""tammy"" lynn sytch",['Q43959'],[18]
10734,en,tamara lynn sytch,['Q43959'],[18]
10735,en,tamara murphy,['Q43959'],[18]
10736,en,tame impala,['Q9619'],[36]
10737,en,tammari,"['Q35186', 'Q35186']","[12, 12]"
10738,en,tammari language,['Q35186'],[12]
10739,en,tammy baldwin,['Q40628'],[34]
10740,en,tammy lynn fytch,['Q43959'],[18]
10741,en,tammy lynn sytch,['Q43959'],[18]
10742,en,tammy spirit,['Q43959'],[18]
10743,en,tammy suzanne green baldwin,['Q40628'],[34]
10744,en,tamu,['Q49212'],[40]
10745,en,tamu.edu,['Q49212'],[40]
10746,en,tanah datar,['Q6093'],[17]
10747,en,tanah datar regency,['Q6093'],[17]
10748,en,tanaina,['Q27785'],[11]
10749,en,tanaina language,['Q27785'],[11]
10750,en,tane matsukata,['Q45133'],[2]
10751,en,tangerang,['Q10127'],[64]
10752,en,tangerang city,['Q10127'],[64]
10753,en,"tanjore ,thanjai",['Q41496'],[57]
10754,en,tank,['Q12876'],[138]
10755,en,tanya,['Q48411'],[32]
10756,en,tané matsukata,['Q45133'],[2]
10757,en,tarahumara,['Q36807'],[15]
10758,en,tarahumara language,['Q36807'],[15]
10759,en,tarapaca region,['Q2114'],[65]
10760,en,tarapacá region,['Q2114'],[65]
10761,en,tarawera lake,['Q4284'],[12]
10762,en,taraxacum,"['Q30024', 'Q30024']","[95, 95]"
10763,en,tarbatu,['Q13972'],[123]
10764,en,tarcisio bertone,['Q44383'],[48]
10765,en,tarcisio pietro evasio bertone,['Q44383'],[48]
10766,en,tarlac city,['Q5285'],[36]
10767,en,"tarlac city, tarlac",['Q5285'],[36]
10768,en,"tarlac, tarlac",['Q5285'],[36]
10769,en,tarragones,['Q15360'],[27]
10770,en,tarragonès,['Q15360'],[27]
10771,en,tartto,['Q13972'],[123]
10772,en,tartu,['Q13972'],[123]
10773,en,tartus,['Q13972'],[123]
10774,en,tarvisio,['Q18801'],[62]
10775,en,tarvisio (italy),['Q18801'],[62]
10776,en,tarvos,['Q18039'],[44]
10777,en,tasomi-tata language,['Q36525'],[6]
10778,en,tatanka iyotanka,['Q43527'],[93]
10779,en,tatsumasa,['Q5586'],[156]
10780,en,tausug,['Q34142'],[34]
10781,en,tausug language,['Q34142'],[34]
10782,en,taw,['Q15244'],[11]
10783,en,tax,['Q8161'],[151]
10784,en,taxation,['Q8161'],[151]
10785,en,taxes,['Q8161'],[151]
10786,en,tayart tamajeq,['Q56388'],[18]
10787,en,taylor alison swift,['Q26876'],[126]
10788,en,taylor swift,['Q26876'],[126]
10789,en,tayyip erdogan,['Q39259'],[167]
10790,en,tayyip erdoğan,['Q39259'],[167]
10791,en,tdf,['Q33881'],[112]
10792,en,te reo ipukarea,['Q36745'],[38]
10793,en,"tea tree, northern territory",['Q18019'],[6]
10794,en,tech,['Q11016'],[216]
10795,en,technologies,['Q11016'],[216]
10796,en,technology,['Q11016'],[216]
10797,en,ted ligety,['Q23405'],[30]
10798,en,teddy,['Q33866'],[178]
10799,en,teddy roosevelt,['Q33866'],[178]
10800,en,tefillin,['Q48296'],[38]
10801,en,tegel,['Q9688'],[52]
10802,en,tegel airport,['Q9688'],[52]
10803,en,tegolan,['Q43656'],[101]
10804,en,tejo,['Q33489'],[27]
10805,en,tell al-muqayyar,['Q5699'],[81]
10806,en,temne,['Q36613'],[17]
10807,en,temne language,['Q36613'],[17]
10808,en,temp,['Q11466'],[144]
10809,en,temperature,['Q11466'],[144]
10810,en,template:football-stub,['Q5156'],[39]
10811,en,template:footy-stub,['Q5156'],[39]
10812,en,template:pro,['Q5056'],[298]
10813,en,template:support,['Q5056'],[298]
10814,en,temporal frequency,['Q11652'],[119]
10815,en,tenderloin,['Q7464'],[9]
10816,en,"tenderloin, san francisco",['Q7464'],[9]
10817,en,tenochtitlan,['Q13695'],[85]
10818,en,tenochtitlan [méxico],['Q13695'],[85]
10819,en,tenor,['Q27914'],[65]
10820,en,tenor (singer),['Q27914'],[65]
10821,en,tenor voice,['Q27914'],[65]
10822,en,tentyra,['Q29019'],[43]
10823,en,tentyris,['Q29019'],[43]
10824,en,teo melas,['Q13020'],[19]
10825,en,teodoro schwartz,['Q13020'],[19]
10826,en,teramo province,['Q16284'],[80]
10827,en,teredo,['Q16413'],[14]
10828,en,teredo protocol,['Q16413'],[14]
10829,en,teredo tunneling,['Q16413'],[14]
10830,en,terminus,['Q23556'],[185]
10831,en,terrence gilliam,['Q25078'],[71]
10832,en,terrence vance gilliam,['Q25078'],[71]
10833,en,territory of puerto rico,['Q1183'],[206]
10834,en,terry gilliam,['Q25078'],[71]
10835,en,tertiary (economic),['Q55638'],[46]
10836,en,tertiary (economy),['Q55638'],[46]
10837,en,tertiary goods,['Q55638'],[46]
10838,en,tertiary industry,['Q55638'],[46]
10839,en,tertiary sector,['Q55638'],[46]
10840,en,tertiary sector of economic activity,['Q55638'],[46]
10841,en,tertiary sector of industry,['Q55638'],[46]
10842,en,tertiary sector of the economy,['Q55638'],[46]
10843,en,"tertiary, or services sector",['Q55638'],[46]
10844,en,tete de boule,['Q56590'],[29]
10845,en,teutonic people,['Q22633'],[87]
10846,en,teutonic peoples,['Q22633'],[87]
10847,en,teutons,['Q22633'],[87]
10848,en,tex,"['Q5301', 'Q5301']","[46, 46]"
10849,en,texas a & m university,['Q49212'],[40]
10850,en,texas a and m,['Q49212'],[40]
10851,en,texas a&m,['Q49212'],[40]
10852,en,texas a&m university,['Q49212'],[40]
10853,en,texas agricultural and mechanical university,['Q49212'],[40]
10854,en,textile,['Q28823'],[114]
10855,en,textile material,['Q28823'],[114]
10856,en,textiles,['Q28823'],[114]
10857,en,tfc,['Q19518'],[52]
10858,en,th,['Q869'],[320]
10859,en,tha,['Q869'],[320]
10860,en,thai binh,['Q36497'],[26]
10861,en,thailand,['Q869'],[320]
10862,en,thanjavur,['Q41496'],[57]
10863,en,tharifith,['Q34174'],[32]
10864,en,tharu,['Q34035'],[13]
10865,en,tharu languages,['Q34035'],[13]
10866,en,tharuic languages,['Q34035'],[13]
10867,en,the 3 kings,['Q51671'],[78]
10868,en,the 3 magi,['Q51671'],[78]
10869,en,the 3 wise men,['Q51671'],[78]
10870,en,the 30 years war,['Q2487'],[129]
10871,en,the 500,['Q8032'],[42]
10872,en,the 9th,['Q11989'],[62]
10873,en,the a,['Q23556'],[185]
10874,en,the alex,['Q19587'],[36]
10875,en,the alienist,['Q31137'],[6]
10876,en,the american fabius,['Q23'],[235]
10877,en,the archangel michael,['Q45581'],[99]
10878,en,the atl,['Q23556'],[185]
10879,en,the auk family,['Q28294'],[71]
10880,en,the balkans,['Q23522'],[174]
10881,en,the banquet,['Q51757'],[11]
10882,en,the bantams,['Q48879'],[43]
10883,en,the beech genus,['Q25403'],[93]
10884,en,the biblical magi,['Q51671'],[78]
10885,en,the big peach,['Q23556'],[185]
10886,en,the bluebirds,['Q18662'],[65]
10887,en,the book of psalms,['Q41064'],[127]
10888,en,the boro,['Q18661'],[64]
10889,en,the british indian ocean territory,['Q43448'],[104]
10890,en,the bulls,['Q18516'],[29]
10891,en,the canaries,['Q5813'],[185]
10892,en,the chicago (daily) tribune,['Q47596'],[51]
10893,en,the chicago daily tribune,['Q47596'],[51]
10894,en,the chicago sunday tribune,['Q47596'],[51]
10895,en,the chicago tribune,['Q47596'],[51]
10896,en,the citizens,['Q48879'],[43]
10897,en,the coens,['Q56095'],[57]
10898,en,the crapper,['Q36029'],[29]
10899,en,the dandelion genus,['Q30024'],[95]
10900,en,the daniels,['Q18492'],[7]
10901,en,the day of the owl,['Q38815'],[13]
10902,en,the doctor,['Q34359'],[20]
10903,en,the emirates,['Q878'],[288]
10904,en,the emperor's new clothes,['Q11866'],[56]
10905,en,the fairy tale king,['Q44039'],[71]
10906,en,the faroe islands flag,['Q4575'],[50]
10907,en,the fat man,['Q28465'],[33]
10908,en,the first american,['Q34969'],[194]
10909,en,the freeman,['Q907'],[35]
10910,en,"the frog king, or iron heinrich",['Q11850'],[40]
10911,en,the frog prince,['Q11850'],[40]
10912,en,the game of chicken,"['Q41720', 'Q41720']","[28, 28]"
10913,en,the german national library,['Q27302'],[61]
10914,en,the german national library in leipzig,['Q27302'],[61]
10915,en,the glovers,['Q19651'],[35]
10916,en,the gnu manifesto,['Q11275'],[23]
10917,en,the gray lady,['Q9684'],[111]
10918,en,the great seijong,['Q37682'],[71]
10919,en,the grebe family,['Q21695'],[90]
10920,en,the hatters,['Q18520'],[41]
10921,en,the heed,['Q18513'],[24]
10922,en,the independent,['Q11149'],[55]
10923,en,the indy 500,['Q8032'],[42]
10924,en,the internet,['Q75'],[273]
10925,en,the intertidal spiders,['Q10038'],[18]
10926,en,the intouchables,['Q595'],[59]
10927,en,the jackson 5,"['Q43267', 'Q43267']","[54, 54]"
10928,en,the jackson 5ive,['Q43267'],[54]
10929,en,the jackson five,['Q43267'],[54]
10930,en,the jacksons,['Q43267'],[54]
10931,en,the jewish state,['Q801'],[347]
10932,en,the jewish war,['Q44276'],[27]
10933,en,the land of enchantment,['Q1522'],[210]
10934,en,the land of lincoln,['Q1204'],[221]
10935,en,the last supper,['Q51633'],[76]
10936,en,the light of day,['Q16491'],[44]
10937,en,the lilywhites,['Q18741'],[95]
10938,en,the linnets,['Q18310'],[9]
10939,en,the lion,['Q140'],[249]
10940,en,the little red book,['Q36393'],[44]
10941,en,the long duel,['Q38365'],[11]
10942,en,the loon family,['Q21666'],[27]
10943,en,the lord of the rings,"['Q2281', 'Q15228']","[57, 134]"
10944,en,the mariners,['Q18515'],[34]
10945,en,the messenger,['Q9458'],[246]
10946,en,the middle east history,['Q51615'],[39]
10947,en,the necromancer,['Q2281'],[57]
10948,en,the net,['Q75'],[273]
10949,en,the netherlands antilles,['Q25227'],[126]
10950,en,the new york daily times,['Q9684'],[111]
10951,en,the new york times,['Q9684'],[111]
10952,en,the ninth,['Q11989'],[62]
10953,en,the nordics,['Q52062'],[81]
10954,en,the north jutlandic island,['Q21158'],[44]
10955,en,the north sea,['Q1693'],[176]
10956,en,the northern premier league,['Q18502'],[24]
10957,en,the number 18,['Q38712'],[110]
10958,en,the ny times,['Q9684'],[111]
10959,en,the nyt,['Q9684'],[111]
10960,en,the oak genus,['Q12004'],[156]
10961,en,the one free man,['Q907'],[35]
10962,en,the paper of record,['Q9684'],[111]
10963,en,the paraders,['Q48879'],[43]
10964,en,the paramount,['Q23890'],[5]
10965,en,the pearl fishers' duet,['Q56156'],[1]
10966,en,the periodic table,['Q10693'],[216]
10967,en,the phoenix,['Q10441'],[78]
10968,en,the posthumous,['Q8404'],[56]
10969,en,the prairie state,['Q1204'],[221]
10970,en,the president,['Q15615'],[69]
10971,en,the prophet,['Q9458'],[246]
10972,en,the psychiatrist,['Q31137'],[6]
10973,en,the queen of the west,['Q1297'],[261]
10974,en,the radiant city,['Q35484'],[147]
10975,en,the railwaymen,['Q19587'],[36]
10976,en,the red sea,['Q23406'],[168]
10977,en,the reds,['Q19490'],[68]
10978,en,the right honourable the viscount bruce of melbourne,['Q23358'],[36]
10979,en,the road,['Q18402'],[51]
10980,en,the screaming shadow,['Q27130'],[6]
10981,en,the second city,['Q1297'],[261]
10982,en,the second world war,['Q362'],[265]
10983,en,the seven pillars of wisdom,['Q24323'],[19]
10984,en,the soviet union government,['Q2148'],[13]
10985,en,the starry night,['Q45585'],[68]
10986,en,the stone breaker,['Q28722'],[3]
10987,en,the stonebreaker,['Q28722'],[3]
10988,en,the sudan,['Q1049'],[300]
10989,en,the sunday times,['Q9684'],[111]
10990,en,the taichang emperor,['Q10065'],[36]
10991,en,the taj mahal palace hotel,['Q19104'],[42]
10992,en,"the taj mahal palace, mumbai",['Q19104'],[42]
10993,en,the tale of genji,['Q8269'],[95]
10994,en,the tale of genzi,['Q8269'],[95]
10995,en,the tale of igor's campaign,['Q47504'],[57]
10996,en,"the tale of ihor's campaign, ihor the son of sviatoslav, grandson of oleh",['Q47504'],[57]
10997,en,the three magi,['Q51671'],[78]
10998,en,the three wise men,"['Q51671', 'Q51671']","[78, 78]"
10999,en,the times,['Q9684'],[111]
11000,en,the trapp family,['Q43968'],[8]
11001,en,the trib,['Q47596'],[51]
11002,en,the tynesiders,['Q18513'],[24]
11003,en,the u.a.e.,['Q878'],[288]
11004,en,the uae,['Q878'],[288]
11005,en,the united arab emirates,['Q878'],[288]
11006,en,the university of hong kong,['Q15568'],[51]
11007,en,the university of texas at austin,['Q49213'],[49]
11008,en,the v olympic winter games,"['Q9607', 'Q9613']","[46, 45]"
11009,en,the venerable,['Q51619'],[26]
11010,en,the vics,['Q18486'],[19]
11011,en,the vikings,['Q18320'],[1]
11012,en,the viper,['Q44449'],[53]
11013,en,the wandering spiders,['Q8708'],[24]
11014,en,the wars of the jews,['Q44276'],[27]
11015,en,the watch,['Q29313'],[28]
11016,en,the watch ，先前稱作 neighborhood watch,['Q29313'],[28]
11017,en,the weasel genus,['Q28521'],[83]
11018,en,the windy city,['Q1297'],[261]
11019,en,the yellows,['Q18475'],[7]
11020,en,theo de raadt,['Q18950'],[30]
11021,en,theo rossi,['Q44362'],[24]
11022,en,"theodore ""teddy"" roosevelt",['Q33866'],[178]
11023,en,theodore roosevelt,['Q33866'],[178]
11024,en,"theodore roosevelt, jr.",['Q33866'],[178]
11025,en,theodore sharp ligety,['Q23405'],[30]
11026,en,theopompus,['Q4318'],[36]
11027,en,theopompus of chios,['Q4318'],[36]
11028,en,theos.com,['Q18950'],[30]
11029,en,therese desqueyroux,['Q31285'],[21]
11030,en,theta aquilae,['Q15825'],[16]
11031,en,thfc,['Q18741'],[95]
11032,en,thick-billed cuckoo,['Q18922'],[21]
11033,en,thin white duke,['Q5383'],[126]
11034,en,third crusade,['Q51655'],[71]
11035,en,third reich,['Q7318'],[157]
11036,en,thirty years' war,['Q2487'],[129]
11037,en,thirty-eight special,['Q24634'],[22]
11038,en,thomas delonge,['Q4270'],[46]
11039,en,thomas e. ackerman,['Q24296'],[7]
11040,en,thomas e. gaddis,['Q24278'],[8]
11041,en,thomas edward ackerman,['Q24296'],[7]
11042,en,thomas eugene gaddis,['Q24278'],[8]
11043,en,thomas jefferson,['Q11812'],[202]
11044,en,"thomas mario ""tommy"" haas",['Q53560'],[42]
11045,en,thomas mario haas,['Q53560'],[42]
11046,en,thomas matthew delonge,['Q4270'],[46]
11047,en,thomas matthew delonge jr.,['Q4270'],[46]
11048,en,thomas pynchon,['Q35155'],[69]
11049,en,thomas ruggles pynchon,['Q35155'],[69]
11050,en,"thomas ruggles pynchon, jr.",['Q35155'],[69]
11051,en,thomas william cleverley,['Q10577'],[50]
11052,en,thomaso masaccio,['Q5811'],[75]
11053,en,thomomys mazama,['Q45586'],[18]
11054,en,thor-delta d,['Q49532'],[7]
11055,en,thornapple,['Q30959'],[83]
11056,en,three kings,['Q51671'],[78]
11057,en,three magi,['Q51671'],[78]
11058,en,three rivers,['Q44012'],[62]
11059,en,three wise men,['Q51671'],[78]
11060,en,three wise men from the east,['Q51671'],[78]
11061,en,thrust-augmented delta,['Q49532'],[7]
11062,en,thugga,['Q32378'],[37]
11063,en,thuja orientalis,['Q33482'],[51]
11064,en,thumbelina,['Q11870'],[45]
11065,en,thunder bay,['Q34116'],[60]
11066,en,"thunder bay, on",['Q34116'],[60]
11067,en,"thunder bay, ontario",['Q34116'],[60]
11068,en,thung wa,['Q24424'],[12]
11069,en,thành phố kon tum,['Q36493'],[31]
11070,en,thành phố long xuyên,['Q33421'],[40]
11071,en,thành phố phủ lý,['Q35659'],[25]
11072,en,thái bình,['Q36497'],[26]
11073,en,thérèse desqueyroux,['Q31285'],[21]
11074,en,ti,['Q716'],[157]
11075,en,ti -tree,['Q18019'],[6]
11076,en,"ti tree, northern territory",['Q18019'],[6]
11077,en,"ti tree, northern territory, australia",['Q18019'],[6]
11078,en,tianjin north railway station,['Q43647'],[3]
11079,en,tianshun,['Q9983'],[35]
11080,en,tianshun emperor,['Q9983'],[35]
11081,en,tickle,['Q37901'],[118]
11082,en,tidikelt,['Q56392'],[11]
11083,en,tidikelt language,['Q56392'],[11]
11084,en,tidikelt tamazight,['Q56392'],[11]
11085,en,tilanqiao prison,['Q36102'],[6]
11086,en,timbuctoo,['Q9427'],[120]
11087,en,timbuktoo,['Q9427'],[120]
11088,en,timbuktu,['Q9427'],[120]
11089,en,times,['Q9684'],[111]
11090,en,timne,['Q36613'],[17]
11091,en,timo kaapo arthur murama,['Q15750'],[6]
11092,en,timo murama,['Q15750'],[6]
11093,en,tinata tuna,['Q35870'],[16]
11094,en,tinicum,['Q56691'],[9]
11095,en,tinicum township,['Q56691'],[9]
11096,en,"tinicum township, bucks county, pennsylvania",['Q56691'],[9]
11097,en,tiruchirappalli district,['Q15201'],[35]
11098,en,titan,['Q45713'],[90]
11099,en,titane,['Q716'],[157]
11100,en,titaness,['Q45713'],[90]
11101,en,titanesses,['Q45713'],[90]
11102,en,titanic 2,['Q4466'],[23]
11103,en,titanic ii,['Q4466'],[23]
11104,en,titanium,['Q716'],[157]
11105,en,titans,['Q45713'],[90]
11106,en,titus,['Q1421'],[95]
11107,en,titus caesar vespasianus,['Q1421'],[95]
11108,en,titus flavius sabinus vespasianus,['Q1421'],[95]
11109,en,titus flavius vespasianus,['Q1421'],[95]
11110,en,titus vespasianus augustus,['Q1421'],[95]
11111,en,tivadar soros,['Q13020'],[19]
11112,en,tj,['Q863'],[285]
11113,en,tjk,['Q863'],[285]
11114,en,tk,['Q9267'],[115]
11115,en,tl,['Q7464'],[9]
11116,en,tlh,['Q10134'],[82]
11117,en,tlhingan hol,['Q10134'],[82]
